name,rating,review
Fisher Price Nesting Action Vehicles,5,My son got this stacking truck set as a baby gift.  He was able to play with the trucks at about 6 months and they are still played with today (my son will be 2 next month). The overall durability of this toy is great; they look as good as when we got them even after lots of play and being taken along on many trips. I have not seen this toy in any store - so get it here while you still can!  It has been a much used toy and I highly recommend it for your small child.
Fisher Price Nesting Action Vehicles,5,"My daughter loves these vehicles. She likes to watch them disappear as you stack them inside each other. And she loves to stack them atop of each other. Then she plays with them as cars, and even makes the sounds they make. They are wonderful fun toys, and great to take with you on trips, they are compact!"
Fisher Price Nesting Action Vehicles,5,My son loves this stacking toy. It is much more fun than the stackable rings toy even though he does have that one too. All the boys at our baby group have it and the babies who don't always come up to see what it is all about! You can't go wrong with this purchase.
Fisher Price Nesting Action Vehicles,5,"Okay, well they don't really beep.  (But my 11-month old son loves when we roll these along and SAY &quot;beep beep!&quot;)  At this point, my son's favorite aspect of these cars is the little sunroof, siren and ladder on the tops.  He can sit there for ten minutes just flipping the sunroof back and forth!  Go figure!  These cars are super sturdy and have taken quite a beating on our coffee table.  (They're in much better shape than the coffee table at this point.)  I love that they nest together so they don't take up too much space when they're put away.  I also like that he can grow into them once he understands the nesting/stacking part better.  A great toy...gets played with each and every day!"
Fisher Price Nesting Action Vehicles,5,"For well over a year my son has enjoyed stacking and playing with these cars. They have held up brilliantly to his abuse - they still look like new. Fun to stack, fun to roll. Clever toy that has been a winner with my son since he was one."
Fisher Price Nesting Action Vehicles,5,"We just bought this for my 9 month old daughter,she loves these cars, loves to turn the wheels and lookat the faces. She especially loves the little green car,it's the perfect size to fit in her tiny hand and it rattles.This toy is a hit! I highly recommend it."
Fisher Price Nesting Action Vehicles,5,"This is a wonderful toy that is fun, educational, and affordable! The cars are different colors, and each has a different number, 1 - 4, to help a child learn counting and colors. They also stack on top of each other and nest inside of each other.(The nesting feature is great for storage too). Each car has a neat fun feature for little ones to explore (e.g., the small car is also a rattle, the large fire truck's ladder moves, etc.) The cars are also very sturdy (as has been proven by my son repeatedly banging them together,) and they are easy for little hands to grab onto. At 6 months of age, my son really enjoys looking at the toys, passing them from one hand to the other, banging them together, and, of course, putting them in his mouth. I imagine this toy will remain one of my son's favorites as he learns to stack them and roll them on the floor. I would highly recommend this item."
Fisher-Price Slumbertime Soother with Remote Control,5,"My mother-in-law bought 2 of these for our twin boys-- one for each crib-- and they have been a life saver in getting our boys to settle down at night and go to sleep. Now our boys do not sleep without it! Anytime we are going somewhere overnight, we take at least one with us. It is also the only toy that plays music by itself for more than 30 sec. It will play for about 10 minutes!! It's our standard gift for all of our parent friends."
Fisher-Price Slumbertime Soother with Remote Control,5,"My daughter had this in her crib until she was 2 and loved it.  When she got old enough she loved to turn it on and off by herself.  I used this every night for her to go to sleep by. I used the place that you store the remote control in for extra pacifiers, so if she lost one during the night she would know where to find one.  I never used the remote, but loved the idea another had about putting in the car for rear facing infants when they get fussy you could just turn it on with the remote.  It's not too bright and the volume is adjustable.  Someone had said it eat batteries quickly,but I found that they lasted a very LONG time and I used it EVERY night. I highly recommend this product!!"
Fisher-Price Slumbertime Soother with Remote Control,5,I bought this product when my son was about 10 months old.  He was still having problems going to sleep at night and naptime.  The Slumbertime Soother is great.  I sing along with the songs.  My son turns it on himself and sometimes just plays with it.  The nature sounds relax him.  I really like the fact that it plays for ten minutes without stopping.
Sassy 836 - Fascination Station,5,"My son is nearly a year old and received this toy about 9 months ago.  We both love Sassy toys.  This one is bright and amusing.  Stick it on a car window, high chair tray, restaurant table, bathroom tile,...  We were disappointed in the life of the suction cup, but for all other reasons--color, amusement, education, and co-ordination--get one of these!"
Sassy Smiley Face Rattle,5,"This toy is very cute, it has two handles for little hands to grasp, a mirror on one side and on the other the smiley face! the face has wiggly eyes and a nose to beep. but the nose can be frusterating for babies as my 18month old son still has a hard time beeping it! my all in all a cute,durable toy!!"
Sassy Circle Rattle,5,My son (who is now 2+ yrs) loved this rattle as a baby.  He loved it so much that I have given it to all of my mommy- friends as a gift.  This is the best toy to have for a young baby.  You will get them to smile for those all-important-photos with this one!!
Sassy Circle Rattle,5,"Both of my sons love this toy. My two year old played with it when he was a baby, and it found its way to the bottom of his toy box at Granny's. We found it about a month ago and his 5 month old baby brother began to play with it. Suprise Suprise he loves it too! And his big brother tries to steal it away. This toy is durable, and fun. What more could mom ask for??"
Sassy Circle Rattle,5,"What I don't love about this is that the clear part, where the baby can watch the beads move with motion, contains BPA.  However, my daughter found this rattle a comfort to her while teething and chewed only the big protruding ball, which as far as I know is free from both PVC and BPA.  I thought she would like the textures of the rings, but nope, it was all about the ball.Also appreciated the bright colors.  This is a good bang for your buck baby toy -- for a while there we always had it in the diaper bag when we left the house.Best at about 6-12 months.  Can't see it getting a lot of use before 3 months and just not interesting to a toddler, even a toddler who is still teething."
Sassy Who Loves Baby? Photo Album Book with teether handle,5,"I was concerned about the chemical content of this ""plastic"" book since a baby will undoubtedly stick it in his mouth. I emailed Sassy and got a reply saying that this was BPA, PVC and Phtalates free. I can breathe a sigh of relief when I hand this to our baby...soon!"
Sassy Who Loves Baby? Photo Album Book with teether handle,5,"We bought this for our 5 month old and put pictures of relatives that live far away inside the pages.  The book is very sturdy, &quot;chewable&quot; and has a lot of great colors/designs to look at.  Now at 8 months, this book is still one her favorites!  Plus she sees her grandma's and grandpa's, etc, faces every day.  We love it."
Sassy Who Loves Baby? Photo Album Book with teether handle,5,I bought this for a new granddaughter.  I will not get to see her often as she lives in another state.  This book is great for out pictures and she can carry it around and look at the pictures as she would a book.  This way she can recognize us when we show up.  It is easy to carry and cleaning it is simple.  It is a great little photo book.
Sassy Who Loves Baby? Photo Album Book with teether handle,5,"I originally bought this for my 4 month old son, but my 17 month old daughter has taken it over.  We filled it with pictures of mom and dad, 2 sets of grandparents, and all the cousins with their families (there are only 6 slots for pics, but we took pictures of entire families - so we have 20 people in all).  She loves pointing to the pictures and identifying various people.  The pages are made out of thin plastic material and filled with foam, so are pretty soft, but still durable. The slots are sized for 3x5 inch pictures.  My 4 month old hasn't gotten much out of it yet, but I'm sure he'll love it just as much in months to come."
Sassy Who Loves Baby? Photo Album Book with teether handle,5,This is a nice photo book for babies as it has clear plastic sleeves to protect the pictures you place inside.
Earlyears: Earl E. Bird with Teething Rings,5,"We received an Earl E. Bird as a gift when we had our first baby eleven years ago. Since then, Earl has seen us through teething for three kids, and is still in good condition for our fourth baby!  He's a little faded around the edges, but just as loveable and soft, with difference textures for a chewy, drooly baby to gnaw on.I like that he's fully washable, and a nice quiet toy (at least in ours, the squeaker was very quiet to begin with and has since kind of stopped squeaking--but the squeaker was never the big attraction with Earl).  Perfect for taking on planes, or in church, or in the car. A great baby shower gift, since Earl is perfect for a boy or a girl."
Earlyears: Earl E. Bird with Teething Rings,5,"This little toy is safe for infants, and offers great color, texture and even sound.  Very Sweet, though a little pricey."
"My Quiet Book, Fabric Activity Book for Children",5,"a wonderful learning tool and made very well so little hands cant rip it apart., my grandson loved the different colors and fabric,"
"My Quiet Book, Fabric Activity Book for Children",5,This is exactly like the one I had when I was a kid. My son really enjoys it and it keeps him entertained.
"My Quiet Book, Fabric Activity Book for Children",5,"I had a book similar to this as a child and it brings back wonderful memories! My 20 month old struggles with several of the items, such as the shoe laces and snaps. But he loves the zipper and the Velcro shapes and the other pages give him a great way to learn and practice. Overall it's an item that he can grow into and it's super cute!"
"My Quiet Book, Fabric Activity Book for Children",5,"My daughter enjoys taking it apart more than putting it back together, but a great product.  It has kept her occupied while flying."
"My Quiet Book, Fabric Activity Book for Children",5,I bought this for my grandbaby for Christmas. She loves it and my daughter kept saying it was such a neat toy.
"My Quiet Book, Fabric Activity Book for Children",5,My 8 month toddler enjoys this book. Very good idea with mind-stimulating activities on each page. Well worth it for the price.
"My Quiet Book, Fabric Activity Book for Children",5,"Well made and quite a few different textures.Toddler loved this book and Mom approved, too.Everyone was happy with this selection."
"My Quiet Book, Fabric Activity Book for Children",5,"Just what I wanted, but did't have the time to sew myself! Love it! My granddaughter  just loves playing with this wonderful book."
"My Quiet Book, Fabric Activity Book for Children",5,"I really like this book. You can show your baby shapes, teach her how to use buttons, zipper and snaps, tie a shoe and tell time. My baby is too young for most of these activities at this time, but she already loves to play with this book. I see a lot of quality time spent with this book in the future."
"North American Bear Company Sleepyhead Bunny Blue, Blue Stripe, Medium",5,"This is a perfect baby gift:  washable, no parts on which to choke, snuggly, VERY durable and best of all you can give the same gift to all children in the family, by just monogramming an ear."
"North American Bear Company Sleepyhead Bunny Blue, Blue Stripe, Medium",5,"My 3 year old son goes EVERYWHERE with Blue Bunny. This is his 6th one since he was born. Considering the amount of time he spends with Blue Bunny, they are probable pretty durable - I wash them about once a week. The great thing about him is there is nothing that can hurt my son on Blue. He is so soft and cozy. Great friend for small children."
"North American Bear Company Sleepyhead Bunny Pink, Pink Stripe, Medium",5,"Although I haven't seen it, my 2 year old niece loves it and that's what matters, so all is well :)"
HABA Piro Clutching Toy,5,This is a HABA toy that I have given as a gift many times--it is a very intriguing baby toy--Can't wait to give it to my first grandchild(Boy) due on June 16th
Big and Small Chime Ball by Sassy,5,"This is an iteresting ball that my baby has loved from about 6 months to 18+ months.  The chime is pleasant, not annoying and this ball is easy for a baby to pick up and manipulate.  It is my understanding that the Sassy line is BPA and Phalate free, so you dont have to worry about your child putting this toy in her mouth."
Big and Small Chime Ball by Sassy,5,"This toy is a hardier toy than most, I found it is a great toy for my middle sized parrots who love to play with balls with bells in them. So far this toy has lasted almost a year now."
Pooh Baby's First Tigger,5,Perfect for young children and overall good quality for the price.
Pooh Baby's First Tigger,5,"I actually got the ""Pooh"" one which for some reason is not advertised on babiesrus.com/amazon.I believe that toys like this sometimes are more for the parents as opposed to the babies, but still it is a cute toy!  It went with my newborn son everywhere we went because it fit perfectly with him in his carrier and it was a cute, small toy we could use to interact with.  At 9-months-old he's not at that age where he's hugging, chewing, just all out playing with his toys and he likes it for that reason.  But babies need more that just stuffed animals.  He's obviously much more interested in toys that make sounds or light so his Pooh mostly stays in his room with the other 'dolls'.This is still a cute item.  I haven't had to wash it yet, but it sure is durable."
Pedella Wooden Push Toy,5,"This is a must have for any toddler!  I bought one for my brothers triplets who were 1 1/2 years old at the time.  They loved it!  One would push & the other 2 would chase after it.  They love watching the duck waddle & its feet go round & round.  Best of all, no batteries!  Yaayyyy!!Fifteen years ago, I bought my daughter a little push clown from the same company.  It was her favorite toy & was passed onto her brother.  With heavy playing by 2 children it never lost any of its paint or parts.  It's something we are saving for grandchildren one day."
Infant Stim-mobile,5,"Love this mobile!  It is challenging and their eyes are drawn to it.  My son couldn't look at it until he got older as he didn't like high contrast, but at @ 7 mo he got into it.  If you are a parent who appreciates observing the small nuances of learning that occur in the development process--you will be able to witness it with this toy.  I'm not a parent trying to turn my children into geniuses, but definitely into maximizing their capabilities to incite their own curiosities.  Keeping children zoned out is not a priority--so for those who want to do that--turn on the tv and buy toys with bells and whistles.  For others, get toys like this one."
Fisher Price - Baby Bowling,5,"Cute toy, durable and is simple. Nothing sings, light up or dances...just what our kids truly need. Everything talks, spins, lights up....it is hard to find SIMPLE stimulation toys that kids have to manipulate themselves. This set challenges kids mentally as they try to figure out a. how to roll a ball b. how to aim the ball c. how to knock the pins down d. how to pick up the wobbly little guys. also you can tell your child 'aim for the red guy' or 'aim for the yellow guy'. great for teaching basic colors and counting too. don't forget you can always say WOW you knocked ONE over...and so forth. great all around and gets tossed around too so clearly after using for a month and being bashed on teh floor by little hands trying to figure out how to bounce the not bouncy ball (exploration) nothing has broken."
Rattlesnake Squirt,5,"Not that==> I &lt;==would -- ever -- do it, or recommend it, but there is a gag called theRattlesnake Eggsprank.It is nothing more than a simple mechanism hidden in an envelope that says:""WARNING: RATTLESNAKE EGGS. KEEP AWAY FROM HEAT TO AVOID HATCHING!""I can just picture someone putting a few of these prank envelopes in the backseat of""somebody's"" car next to one of these snakes. The first slight bump -- while driving --will produce a r=a=t=t=l=i=n=g sound which should MORE than just shake someone upwhen they look behind them and noticethe SNAKE!What an excellent, cruel, gag. Not for your parents---or grand parents---for OBVIOUS reasons!"
Comfy Easy PC Play &amp; Learn Keyboard,5,"This product was very innovative when introduced in 1997-8.  It sold at FAO Schwarts for about $100 and we got it for our 18 month old daughter.  She used it until she was at least 3 (we then moved to Reader Rabbit).  The way it worked then -  you plugged the key board into the printer port and the sw was on two CDs. The keyboard did not require mouse skills, just visual selection of very large buttons.  Very interactive, very educational for the toddler/preschool set.  The developer was Israeli and they did not have good US distribution.  It now seems that they finally found someone to distribute it."
The First Years Massaging Action Teether,5,"all three of my kids have had one of these teethers, and it's been the favorite for all of them. i buy one for any expectant friend or family member. in our experience, the batteries last about a year & 1/2."
The First Years Massaging Action Teether,5,One of my friends recommended this for me for my daughter when she was teething. It was the only thing that made her stop crying when she was teething and I tried everything imaginable. I had to hold it to make it vibrate because her mouth wasn't strong enough but it made her so happy and cuddly that is far from a complaint. Have recommended it to lots of my friends and they all love it.
The First Years Massaging Action Teether,5,"Great teether as it has a good texture, is easy to handle and massages the gums while baby is chewing on it."
The First Years Massaging Action Teether,5,"I ordered this product after reading many of the other reviews, and I'm also pleased with this purchase. My daughter is 10-months-old and her first tooth just came through, and we'd tried everything to soothe her gums: ice cubes, teething rings, cold washcloths, you name it. At first she wasn't terribly interested in the toy, but then I took it and put it in my mouth and handed it back to her. She put it in her mouth, and I squeezed the other side to make it vibrate. The look on her face was priceless! Her eyebrows went up and I noticed she bit down harder (so I could let go), and she seemed to really like the vibration. This has since become her go-to toy when her gums seem to bother her. Also, I discovered she likes to have the little roller on the handle rubbed up and down her back. All in all this is a really well made toy that worked for my daughter exactly how I'd hoped."
The First Years Massaging Action Teether,5,my 5mth old daughter really likes this teething toy. it has just the right amount of vibration and it triggered easily enough where she can activate it herself with little effort. i like that the 3 sides of the star have different ribbing so it feels different on her gums. great product for the money and a must have for a teething baby.
The First Years Massaging Action Teether,5,"My 10 month old grandson thought the movement of this toy was funny! He laughs when it moves! Saying this, he does put it in his mouth but pulls it out to laugh So, I love this Teether because it makes him so happy NOT because it massages his teeth!"
The First Years Massaging Action Teether,5,"It is a great toy for them to chew and play with, but it is a bit harder for smaller babies to chew on. The vibration was a bit stronger than I was expecting, but it does not seem to bother my son a bit."
The First Years Massaging Action Teether,5,"My daughter is two months and loves this in her mouth.  She seem to like the points and the softer rubber than theInfantino Vibrating Strawberry Teether.  Also it requires less pressure to make vibrate.  No she is not teething yet and no she cannot make it vibrate yet.  But if you pinch it for her, their are three different point surfaces and yes she has her favorite.  If she is getting a bit cranky, there are times this will turn her back into all smiles.  At this point, she seems to ""chew"" and vigorously suck on the points."
The First Years Massaging Action Teether,5,"A must in addition to all the teething toys. Next to Sophie the giraffe this is his favorite. I. Don't really know if the vibration massages. His gums, but he does enjoy biting into it a lot!"
The First Years Massaging Action Teether,5,"My little guy loves his star teether! It's great entertainment for him, and he likes the opposite spinning side too. It was easy to introduce to him, and easy to clean too!"
The First Years Massaging Action Teether,5,"The yellow part vibrates once little gums/teeth chomp down on it. easy to hold on to, can easily hook (Via rings or carabiner) to a diaper bag etc. Both my kids loved it while teething."
The First Years Massaging Action Teether,5,My son is 4 months old and can not quite get a hang of other teethers. Some of them you have to bend in a specific direction to make the vibration happen. This teether is great. They just bite down (naturally) and the vibration helps with the comfort. I love it!
The First Years Massaging Action Teether,5,This arrived the next day after I bought it and I was very grateful!  We had one other one that my son managed to lose and he was miserable without it!  It really helped soothe his mouth while he was teething!
The First Years Massaging Action Teether,5,"My son is obsessed with this teether!! He was first more fascinated with spinning the bottom part and chewing on that but after 4 months of having it, he has now switched and loves the rubber/vibrating part. I don't know what I would do without this one, I think it is a must have! Not only a teether but a toy as well :)"
The First Years Massaging Action Teether,5,"I bought this for upcoming teething, and we still don't seem to be there, but my baby just thinks this thing is good fun.  She bites on it and the vibration cracks her up.  That's enough for me!"
The First Years Massaging Action Teether,5,My baby loves the vibrations on his teeth. He also shakes it like a rattle. This product is good quality.
The First Years Massaging Action Teether,5,I've bought several teethers and this i one of the best ones. The vibration helps ease the discomfort and the colors make it also very interesting.
The First Years Massaging Action Teether,5,"I know it's a safety feature, but it is unfortunate that the batteries are not replaceable in this, because I will probably have to buy another one of these soon, because my little one LOVES this.  He seemed to hate all other teething options out there...even Sophie he had to learn to love (he's does like it now), but this he gnaws away on vigorously.The star shaped chewing part is a little big and that worried me a bit when I first got it, but it actually hasn't seemed to bother him that much.  So far (he got this at 5 months) he can't always make the vibration happen himself but, 1)It's not that difficult for me to just push down on it as I'm holding it for him since I like how it calms him down and 2) even when it doesn't vibrate, he still loves to chew away at it.  He has learned over time a bit better about how hard to bite down to make it go too and that it will go by chewing on any of the three available &#34;tips&#34; to the star.He also really likes the little spinning rattle on the end and it has little nibs that he likes to chomp on too (even though it is hard plastic and the star is rubber like).  It is a &#34;substantial&#34;  toy though, so if your little one is in the phase of swinging toys around really hard, they may bonk themselves now and again, but our son seemed relatively un-phased by that."
The First Years Massaging Action Teether,5,I got this for my son when he was about 8 months. he loved bitting it and he carry it all over the house. He is now 18 months and it still works plus he still bits on it too. I found it very easy to clean too.
The First Years Massaging Action Teether,5,"If I can recommend one teether to buy for your teething baby, it would be this one. The vibration made it fun and it took the edge off for my little guy. The shape/handle made it really easy for him to hold. We never leave the house without this thing and it is the go-to gift I give to all my expecting friends."
The First Years Massaging Action Teether,5,"Baby loves this teether. Nice to have something different from all of the other teethers out there. The nice thing is that when she no longer wants it to vibrate, she still has fun the with handle the spins. Great product and it has lasted despite being thrown all around."
The First Years Massaging Action Teether,5,"I had bought a similar toy like this in the 90's for my daughter when she was teething and now she has children. I bought one for my grandson, then more recently this one for my granddaughter. Babies love the sensation it gives them when their front teeth are coming out and making them miserable. I believe it relieves them of some of their pain and I highly recommend any parent with teething babies to get this toy for them! It is a sturdy product and you don't have to worry about any little parts coming loose or damaged. My babies and grandkids abused theirs and it still took the beating."
The First Years Massaging Action Teether,5,"We have another vibrating teether that is very similar to this one, there are some differences though.This one is much softer on the outside which could be nice on tender gums.This one has 3 points that she can use to pin point the problem area.Each point has a different texture (bumps, ridges) so there is some varianceThis one seems like it is easier to activateI will say that I don't know if she favors one for the other.  It seems like she uses them both about equally.She also likes to play with it by making it vibrate on her hands, feet, cheeks etc.  We have had a lot of fun playing with it.It's a great find and I wish I had come across it sooner."
The First Years Massaging Action Teether,5,"This is great, my son loves it and it's pretty easy for him to hold he enjoys the vibrations when he chews on it."
The First Years Massaging Action Teether,5,A favorite in our house!
The First Years Soft Teething Beads,5,"This teething ring is great!  We probably have enough toys to have our own toy store, including at least 2-3 of these teething rings! Our 10-mth-old baby loves to stick one of them in his mouth (like just one bead of it) and walk or crawl around with his hands free to hold other toys.  Our 7-mth-old, loves it too, with his favorite game being to simply have one of us sit it on his head and then wait for it to fall off when he moves.  He thinks it is hestarical.  It's amazing how much fun they can have with such a simple toy."
The First Years Soft Teething Beads,5,My daughter loves this and it keeps her happy for a long time.  It is also very easy to wash to keep clean as well.
The First Years Soft Teething Beads,5,"My baby loves to play with this during bath time! It's easy for her to hold, bite and play with!"
Crown Crafts The Original NoJo BabySling by Dr. Sears - Denim,5,"I used this sling for both of my babies, (0-&gt; 2.5yrs). We had a front backpack style which was good for about 3 months, until the weight of the baby started to make my back ache.The best thing about this sling, besides the fact that the kids loved riding in it, is that it folds up into a reasonably size bundle that fit in my diaper bag. So as the kids aged, and wanted to walk on their own I could just toss this carrier in the diaper bag for when they got tired. Also with the kid riding either in front or on your hip, they are very accessible, so that you can hand them something, like a bottle or a bit of food when you are on the go. (Say like walking around at the Zoo.)I must admit I liked the hip carry position best, it mimic's having my arm under their butt, and holds them close.Anyway its reasonably priced, you'll get your use out of it, (unlike the front only carriers, which as I mentioned aren't good for very long, or the backpack carriers, which while are good for that heavy load, don't pack up and so aren't with you when you need them.)"
Crown Crafts The Original NoJo BabySling by Dr. Sears - Denim,5,My Grandson is super fussy and I used this for my own son. Put my Grandson in this turned on the vacuum and he was out like a light! He looked just like he was back in the womb!Thank goodness I still had this as it is no longer available. What a great product!
Crown Crafts The Original NoJo BabySling by Dr. Sears - Denim,5,"I am the the mother of a 14 week old who has reflux and is uncomfortable sleeping in a crib or anywhere flat. She wants to be held *all* the time, and it was getting pretty exhausting in our arms (and my chronic tendonitis was flaring up) until we ordered the sling after reading about it in Dr. Sears's The Baby Book.  I had my doubts, but boy has it been a lifesaver!The sling has been invaluable for me, my husband, and our regular sitter. With it, we are able to walk, bounce, give the calming pinky finger treatment, and see what's going on with the baby. She started using the sling at 2 weeks, when she was about 7 pounds. It took a few times, but she is now completely comfortable in it and it is a favorite napping spot.As I am large-breasted, I did find it awkward to breastfeed in it, although I've been able to do it successfully a couple of times in public sitting down.  The fabric is soft and easily washable (important for those baby mishaps).  The padding helps me feel comfortable as a bit of protection in case of bumping.  The size is very adjustable for different height people, although you may need to pull through a lot of fabric to bring small babies in tightly, especially if you have a smaller chest size.The NoJo sling would benefit from having some loose fabric at the end to cover the baby's head in the sun and provide more coverage during breastfeeding. The stopper piece of plastic at the end of the fabric adds safety (it won't pull through), however it can whack the baby if you aren't careful when getting it on or off.  It could also use a zippered storage area, a feature of some other slings.  Also, the blue with plaid seems to be the only fabric sold these days, although I have seen other patterns and colors on eBay.  This is fine with jeans, but not great when you have to go to a wedding, as I did with the sling earlier this summer. I think it also makes people think that she's a boy, for some reason.  Maybe it's the blue and the fact that they can't see her cute dresses!The sling is also helpful in keeping interested strangers at a slight distance away from the baby -- they are less able to grab at her, which I think is good from a germ perspective, especially for newborns. When it is very hot or humid out, this sling can be a bit heavy for the baby (especially up against a hot mama!), but on cooler days the fabric adds just the right amount of warmth, like a light blanket.When I was pregnant, I assumed the Baby Bjorn would be all we would need. Instead it hangs on a hook most of the time unless we're going for a long walk or shopping -- activities where having two hands is important and you'll be doing them for a while. That thing is so hard to get on and off! Plus, you aren't supposed to use it until they are 8 lbs. The baby seems to really like the flexibility of positioning with the sling -- especially curling up happily in a womb-like ball -- and sometimes gets irritated by being all dangled out in the Bjorn.Carrying the baby in the sling makes you so much more mobile than using a stroller or lugging her around in her heavy carseat, so I use it whenever I anticipate being in public where they are stairs, space issues, or other impediments.  It's good for short shopping trips as well, especially if you're with a friend who can carry things or push a cart, both of which are harder to do with the sling on.She's also a million times more comfortable in the sling than in her car seat, where she often cries.  Our NoJo Babysling has been in constant use since it arrived, and ties the bouncy seat (where she mostly sleeps by day) as the best return on investment of any of the baby gizmos we bought.  Our sitter will often wear the baby for her entire nap. The sitter just sits (often in a rocking chair or porch swing to provide some more movement) and reads while the baby sleeps.One last thing that's great is that when the baby falls asleep, she can be laid down on the bed or bouncy chair and the sling just slips off the wearer without waking the baby.I did not watch the video, but did read the sling chapter in the Baby Book, which was helpful. We have recently started using the kangaroo (facing out) position as the baby loves looking at the outside world now. It's nice to have this sort of flexibility.  If you are getting tired carrying around your baby, and would like an extra hand free, a sling is a great investment and while not the most elegant, the NoJo is a good workhorse one to use on a daily basis."
Crown Crafts The Original NoJo BabySling by Dr. Sears - Denim,5,"We purchased the Babysling when our daughter was 2 weeks old.  I was looking for a baby carrier that I could wear while nursing her that would be comfortable and discreet.  Initially, I found the sling very awkward to use.  I wasn't able to master nursing her in the sling until she was 2-3 months old.  However, as a carrier the babysling was great from the beginning.  Our daughter was colicy, and being able to put her in the sling all cozied up to either myself or my husband, hands free, was a God send.  This calmed her 90% of the time.  As the months went by, being able to wear her in the sling enabled me to get housework done without baby crying to be picked up - she was already up, and was able to be &quot;involved&quot; in my daily activities this way.There are many different ways to wear your baby in the sling, and that versatility has made it one of the best baby product purchases we made.  Our daughter is now 2 1/2 (30+ lbs.), and when she's having a rough &quot;toddler day&quot; will still occasionally ask for the sling.Be patient with the sling.  Practice with it, and if you can, find a friend who has used one successfully.  Dr. Sears also has a whole chapter on using a sling (any sling, not just this brand) in his book The Baby Book - great photos in there to help get the hang of things.One last remark... I have a friend who tried this sling and was unable to get it tight around her body (she's very petite).  There are other brands of slings (Maya Wrap, Over the Shoulder Baby Holder) that come in multiple sizes that might allow for a more customized fit."
Crown Crafts The Original NoJo BabySling by Dr. Sears - Denim,5,"This sling is the third baby carrier I purchased, when the first two highly-promoted products were too uncomfortable.  My son was a premature baby who needed to be carried a lot for the first few months.  After we purchased this sling, my son basically lived in it!  The variety of cozy positions were perfect for his needs, and the sling fits so comfortably on both my husband and me that we don't even feel the weight of the baby when he's in it.  In fact, the weight of the baby is so evenly distributed that you don't develop the shoulder strain or lower back sway that other products gave us.  We would recommend this sling to anyone with a newborn or premature baby, and we continue to use it now that our son is a big 6-month old baby.  Buy it!"
Crown Crafts The Original NoJo BabySling by Dr. Sears - Denim,5,"I got a regular carrier as a gift and I hated it! The baby would slide down in it, even though it says its for newborns. I have two other children and had to attend open house at two different schools. The first open house I had the baby in the carrier and it was awful. I ended up taking the baby out of it. My breastfeeding consultant told me about the sling an I went out and brought it right away. It is the best thing I could have ever got for myself and baby. The second open house was so much easier. The baby just bald up like in my womb and slept for the whole two hours. It was also great because I had both hands free to meet and greet the teachers. It comes in handy for breastfeeding discretly in public which for some moms is a must. The baby would sometimes get upset when taken out of the sling. I would recommend the sling to every mom every where!!!!!!"
Crown Crafts The Original NoJo BabySling by Dr. Sears - Denim,5,"I have four children and have seen the benefits of the sling first-hand in varied situations.  My first was very small, and as a newborn, I thought he seemed lost in the sling so I exchanged it for a front-pack carrier.  Now I know that you can put a blanket or such in the sling to help cradle a newborn more securely.  It was a lost opportunity for us.  With the arrival of my second child, I decided to give it another try, as many of my friends raved about theirs and I'd need my hands free for my first child still.  I found the sling to be great for nursing, and afforded me privacy when I had to do so while out and about as I could pull the sling's fabric right over the baby and cover us both.  For a tired baby, it is much more conducive to sleeping than an upright carrier, and you can slip out of it and lay the baby down while still in the sling, if necessary.  My third child was (and still is) very cuddly, and enjoyed being next to me.  Since a mom's arms tire after a while, I found the sling a great way to incorporate baby into my routine without wearing myself out.  My fourth child turned our world upside-down with a very colicky start.  The &quot;insert-in-sling-and-go&quot; method was the only way to settle him down.  I could nurse, cook supper, do whatever I needed to do while keeping him close and moving, which was the key.  He learned to relax and even sleep while I was doing all sorts of things and making quite a racket at times.  Now at nearly three, he'll fall asleep while I'm driving and I can take him into the house, remove his coat and shoes, then carry him upstairs to bed without disturbing him.  I believe his learning to relax and sleep in the sling with so much going on around him has helped him in this area, too.  Most of all, it is just nice to have that close time with your little one in the sling, even if you are busy with other things to do.  I can't promise miracles, but this sling has been a crucial part of our early parenting and I recommend it highly!"
Crown Crafts The Original NoJo BabySling by Dr. Sears - Denim,5,I disagree with all of the reviews that say one size does not fit all. My Husbad is 6&quot;4 I am small frame 5&quot;2 and all we had to do when switching was move the adjustment. It was quite easy. We bought this after having the others. But they spread our daughter legs too far and she wanted to lie down at times not sit up. It was great because she could sit or lie down. And when she was very fussy it was the only way to get her to sleep. We then just slipped it off and put her down. IT was Great! Now that she is older I no longer use it but it was such a life saver I could not bring myself to get rid of it.  I not only recomend this but Dr. Sears book to anyone who has a fussy baby.
Arm's Reach Original Co-sleeper 100% Cotton White Sheet,5,"This is a must for anyone who is buying the Co-Sleeper, it adds comfort and you can easily clean the surface your little one is sleeping on buy simply switching out he sheets. The Co-Sleeper comes with one, but in the middle of the night it is much easier to switch a sheet than have to wait for the other to finish washing."
Arm's Reach Original Co-sleeper 100% Cotton White Sheet,5,love having her so close!!!!!!  allows for good interaction & easy reach for breast feeding
Arm's Reach Original Co-sleeper 100% Cotton White Sheet,5,"We love this full sized co-sleeper that can attach to your bed, stand alone as a bassinet, & later be a full sized pack n play. We use it as a co-sleeper & the pockets on the outside are great for all of our diapering needs."
